"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"RAS-C-3","pnml","chain","sat-fix",5,0.013,0.00674948557710553,10,1373,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,1,
"RAS-C-5","pnml","chain","sat-fix",5,0.022,0.0103279555898864,10,2025,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,1,
"RAS-R-10","pnml","chain","sat-fix",5,0.036,0.0107496769977314,10,2172,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,1,
"RAS-R-100","pnml","chain","sat-fix",5,2.726,0.126947058081531,10,22602,28171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.726,,1,
"RAS-R-15","pnml","chain","sat-fix",5,0.071,0.0185292561462497,10,3307,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,1,
"RAS-R-20","pnml","chain","sat-fix",5,0.147,0.0216281709300111,10,4442,5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,,1,
"RAS-R-3","pnml","chain","sat-fix",5,0.006,0.00516397779494322,10,583,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,
"RAS-R-5","pnml","chain","sat-fix",5,0.011,0.00737864787372622,10,1037,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,1,
"rwmutex-r10w10","pnml","chain","sat-fix",5,0.065,0.0097182531580755,10,57960,65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,1,
"rwmutex-r10w100","pnml","chain","sat-fix",5,1.581,0.137473229717239,10,3690088,3807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.581,,1,
"rwmutex-r10w20","pnml","chain","sat-fix",5,0.181,0.0366515120197426,10,190086,209131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,1,
"rwmutex-r10w50","pnml","chain","sat-fix",5,0.79,0.0962635271879577,10,981596,1076681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,1,
"rwmutex-r10w500","pnml","chain","sat-fix",5,80.803,5.1945485313398,10,84696265,89983965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.803,,1,
"rwmutex-r20w10","pnml","chain","sat-fix",5,22.755,0.46402226958053,10,164290,181634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.755,,1,
"SafeBus-03-unfolded","pnml","chain","sat-fix",5,0.91,0.0301846171271247,10,82222,95173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,1,
"shared_memory-pt-10","pnml","chain","sat-fix",5,3.019,0.199134237248255,10,428678,480723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.019,,1,
"shared_memory-pt-5","pnml","chain","sat-fix",5,0.107,0.0235937844922485,10,23912,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,,1,
"simple_lbs-2","pnml","chain","sat-fix",5,0.198,0.0431534728871527,10,25440,29093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,,1,
"simple_lbs-5","pnml","chain","sat-fix",5,3.10555555555556,0.161872720919177,9,567999,614512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10555555555556,,1,
"SmallOperatingSystem-MT0016DC0008","pnml","chain","sat-fix",5,0.35,0.062893207547044,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,1,
"SmallOperatingSystem-MT0032DC0008","pnml","chain","sat-fix",5,1.14,0.0725718035235908,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,1,
"SmallOperatingSystem-MT0032DC0016","pnml","chain","sat-fix",5,2.034,0.110975472765632,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.034,,1,
"SmallOperatingSystem-MT0064DC0016","pnml","chain","sat-fix",5,9.224,0.364057382534372,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.224,,1,
"SmallOperatingSystem-MT0064DC0032","pnml","chain","sat-fix",5,20.525,1.73567310030176,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.525,,1,
"SmallOperatingSystem-MT0128DC0032","pnml","chain","sat-fix",5,139.971111111111,15.2756280103671,9,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.971111111111,,1,
"SwimmingPool-1","pnml","chain","sat-fix",5,0.94,0.0634209919681348,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,1,
"SwimmingPool-2","pnml","chain","sat-fix",5,10.453,0.402659216266615,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.453,,1,
"SwimmingPool-3","pnml","chain","sat-fix",5,59.256,2.50253293906616,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.256,,1,
"SwimmingPool-4","pnml","chain","sat-fix",5,236.31,14.0114413565803,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.31,,1,
"tcp10","pnml","chain","sat-fix",5,70.58,4.94607813210516,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.58,,1,
"tcp5","pnml","chain","sat-fix",5,2.733,0.135240526470433,10,5922,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.733,,1,
