Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
5294,5602,performance,done,,bfs,sat-like,5,IBM5964,pnml,"tg,bs,hf",0.06,265.0,21268.0,24006.0,11.3213,11.9417,263.0,139.0,664.0,664.0,0.43,15546.0,1024.0,503.0,935.0,441.0,0.53,1317076.0,,,,,,,,,,
5315,5623,performance,done,,bfs,sat-like,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,694.0,694.0,0.26,2501413200.0,1437.0,1525.0,1365.0,2048.0,0.27,880080.0,,,,,,,,,,
5331,5640,performance,done,,bfs,sat-like,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,102.0,102.0,0.01,243.0,135.0,185.0,222.0,140.0,0.02,72.0,,,,,,,,,,
5340,5649,performance,done,,bfs,sat-like,5,dnawalk-07,pnml,"tg,bs,hf",0.07,569.0,127513.0,135138.0,28.6163,30.4998,34.0,250.0,10953.0,10953.0,8.6,432884827.0,6520.0,1205.0,1879.0,1806.0,8.69,2939004.0,,,,,,,,,,
5360,5670,performance,done,,bfs,sat-like,5,trg_1-20-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,1139.0,1139.0,3.78,109552.0,6608.0,1395.0,1044.0,6276.0,3.79,2871880.0,,,,,,,,,,
5362,5672,performance,done,,bfs,sat-like,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,102.0,102.0,0.02,243.0,135.0,185.0,222.0,140.0,0.03,76.0,,,,,,,,,,
5374,5684,performance,done,,bfs,sat-like,5,fivediningphilosophers-2at1ce-boxed,pnml,"tg,bs,hf",0.0,24.0,737.0,969.0,7.015,7.309,15.0,10.0,30.0,30.0,0.01,11.0,52.0,90.0,94.0,50.0,0.01,76.0,,,,,,,,,,
5382,5693,performance,done,,bfs,sat-like,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1640.0,1640.0,18.83,14184612091.0,114221.0,11548.0,12088.0,480654.0,18.87,3008768.0,,,,,,,,,,
5386,5698,performance,done,,bfs,sat-like,5,dnawalk-11,pnml,"tg,bs,hf",0.05,772.0,204980.0,222289.0,40.9387,42.5305,27.0,260.0,13257.0,13257.0,3.93,28209796.0,4788.0,1194.0,1916.0,1800.0,4.0,2892992.0,,,,,,,,,,
5391,5703,performance,done,,bfs,sat-like,5,SwimmingPool-1,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,460.0,460.0,0.82,89621.0,6729.0,1712.0,1365.0,5327.0,0.82,1881844.0,,,,,,,,,,
5413,5725,performance,done,,bfs,sat-like,5,angiogenesis-05,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,2801.0,2801.0,4.57,42734935.0,10509.0,3087.0,2747.0,4011.0,4.58,2880408.0,,,,,,,,,,
5417,5729,performance,done,,bfs,sat-like,5,IBM5964,pnml,"tg,bs,hf",0.09,265.0,21268.0,24006.0,11.3213,11.9417,263.0,139.0,664.0,664.0,0.38,15546.0,1024.0,503.0,935.0,441.0,0.52,1305804.0,,,,,,,,,,
5427,5739,performance,done,,bfs,sat-like,5,IBM703,pnml,"tg,bs,hf",0.11,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,3551.0,3551.0,0.84,8370.0,1172.0,1428.0,1432.0,860.0,1.0,2106412.0,,,,,,,,,,
5428,5740,performance,done,,bfs,sat-like,5,dekker-15,pnml,"tg,bs,hf",0.33,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,5648.0,5648.0,25.7,278528.0,152516.0,3075.0,3227.0,738630.0,26.1,2839656.0,,,,,,,,,,
5429,5742,performance,done,,bfs,sat-like,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,982.0,982.0,0.25,6110643.0,668.0,1621.0,1378.0,2112.0,0.26,891764.0,,,,,,,,,,
5432,5745,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0016DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,386.0,386.0,0.58,16587.0,2473.0,1608.0,1287.0,2712.0,0.59,1340544.0,,,,,,,,,,
5440,5753,performance,done,,bfs,sat-like,5,peterson_3_14,pnml,"tg,bs,hf",0.0,42.0,994.0,1186.0,9.315,10.03,9.0,12.0,72.0,72.0,0.01,12.0,28.0,73.0,81.0,53.0,0.01,76.0,,,,,,,,,,
5443,5756,performance,done,,bfs,sat-like,5,rwmutex-r10w20,pnml,"tg,bs,hf",0.04,635.0,190086.0,209131.0,67.4746,73.9121,70.0,60.0,292.0,292.0,0.1,1044.0,983.0,1140.0,1486.0,41060.0,0.16,369284.0,,,,,,,,,,
5459,5774,performance,done,,bfs,sat-like,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,8.0,8.0,0.0,3.0,11.0,28.0,26.0,12.0,0.01,76.0,,,,,,,,,,
5484,5799,performance,done,,bfs,sat-like,5,dnawalk-01,pnml,"tg,bs,hf",0.01,225.0,21419.0,23336.0,17.871,18.95,13.0,82.0,944.0,944.0,0.17,3795.0,265.0,379.0,608.0,578.0,0.18,439504.0,,,,,,,,,,
5486,5801,performance,done,,bfs,sat-like,5,Philosophers-100,pnml,"tg,bs,hf",0.67,43.0,53296.0,72531.0,12.91462,13.06066,500.0,500.0,2477.0,2477.0,1.17,5.15377520732011e+47,3178.0,3700.0,4402.0,2800.0,1.98,2651716.0,,,,,,,,,,
5490,5805,performance,done,,bfs,sat-like,5,2D8_gradient_20x20_10,pnml,"tg,bs,hf",6.54,1828.0,3628591.0,3813154.0,77.494404,80.18825799999998,400.0,2964.0,55982.0,55982.0,58.09,3.23081977575776e+19,26290.0,254904.0,228228.0,195624.0,65.0,3056148.0,,,,,,,,,,
