Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
9492,10052,performance,done,,bfs,sat-loop,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,98.0,98.0,0.01,243.0,135.0,185.0,222.0,140.0,0.02,76.0,,,,,,,,,,
9532,10094,performance,done,,bfs,sat-loop,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,1325.0,1325.0,2.04,6029168852784.0,5747.0,4575.0,4245.0,9983.0,2.04,2799300.0,,,,,,,,,,
9539,10101,performance,done,,bfs,sat-loop,5,dnawalk-05,pnml,"tg,bs,hf",0.07,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,7642.0,7642.0,12.44,435340831.0,5654.0,1205.0,1879.0,1806.0,12.53,2972932.0,,,,,,,,,,
9553,10115,performance,done,,bfs,sat-loop,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,36.0,36.0,0.01,11.0,50.0,90.0,100.0,50.0,0.02,76.0,,,,,,,,,,
9566,10129,performance,done,,bfs,sat-loop,5,open_system_0,pnml,"tg,bs,hf",0.08,697.0,63913.0,70376.0,23.0581,24.7888,198.0,176.0,25003.0,25003.0,10.76,2776936.0,4455.0,1426.0,1687.0,911.0,10.89,2879688.0,,,,,,,,,,
9587,10150,performance,done,,bfs,sat-loop,5,dnawalk-09,pnml,"tg,bs,hf",0.05,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,6877.0,6877.0,7.23,28209796.0,5542.0,1194.0,1917.0,1800.0,7.29,2910828.0,,,,,,,,,,
9594,10157,performance,done,,bfs,sat-loop,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.02,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,275.0,275.0,0.14,1863.0,780.0,445.0,558.0,340.0,0.17,497840.0,,,,,,,,,,
9600,10163,performance,done,,bfs,sat-loop,5,dnawalk-09,pnml,"tg,bs,hf",0.07,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,6877.0,6877.0,6.98,28209796.0,5542.0,1194.0,1917.0,1800.0,7.07,2910776.0,,,,,,,,,,
9605,10168,performance,done,,bfs,sat-loop,5,angiogenesis-01,pnml,"tg,bs,hf",0.0,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,810.0,810.0,0.09,110.0,270.0,338.0,463.0,254.0,0.11,348060.0,,,,,,,,,,
9608,10171,performance,done,,bfs,sat-loop,5,dnawalk-06,pnml,"tg,bs,hf",0.04,507.0,120374.0,128204.0,25.4974,26.7977,34.0,250.0,7919.0,7919.0,13.51,435340831.0,5758.0,1205.0,1880.0,1806.0,13.56,2969104.0,,,,,,,,,,
9612,10175,performance,done,,bfs,sat-loop,5,FMS-50,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,3185.0,3185.0,25.66,4.24025581818266e+17,46077.0,23325.0,22485.0,109188.0,25.69,3040356.0,,,,,,,,,,
9623,10186,performance,done,,bfs,sat-loop,5,fourdiningphilosophers-boxed,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,28.0,28.0,0.0,7.0,38.0,72.0,76.0,40.0,0.0,76.0,,,,,,,,,,
9637,10203,performance,done,,bfs,sat-loop,5,peterson_3_14,pnml,"tg,bs,hf",0.0,42.0,994.0,1186.0,9.315,10.03,9.0,12.0,84.0,84.0,0.0,12.0,28.0,73.0,81.0,53.0,0.0,72.0,,,,,,,,,,
9681,10247,performance,done,,bfs,sat-loop,5,TokenRing-10-unfolded,pnml,"tg,bs,hf",2.62,2881.0,3183795.0,3613035.0,181.58445,190.87272,121.0,1111.0,94238.0,94238.0,7.34,58905.0,3153.0,2380.0,8679.0,5838.0,10.09,2683576.0,,,,,,,,,,
9688,10255,performance,done,,bfs,sat-loop,5,desel_esparza_8_2,pnml,"tg,bs,hf",0.0,22.0,559.0,733.0,7.881,8.19,10.0,6.0,30.0,30.0,0.0,7.0,32.0,58.0,84.0,38.0,0.0,76.0,,,,,,,,,,
